X,Y,FID
632703.94,3527705.37,6492
632703.94,3526705.37,6493
632703.94,3525705.37,6494
632703.94,3524705.37,6495
632703.94,3523705.37,6496
632703.94,3522705.37,6497
632703.94,3521705.37,6498
632703.94,3520705.37,6499
632703.94,3519705.37,6500
632703.94,3518705.37,6501
632703.94,3517705.37,6502
632703.94,3516705.37,6503
632703.94,3515705.37,6504
632703.94,3514705.37,6505
632703.94,3513705.37,6506
632703.94,3512705.37,6507
632703.94,3511705.37,6508
632703.94,3510705.37,6509
632703.94,3509705.37,6510
632703.94,3508705.37,6511
632703.94,3507705.37,6512
632703.94,3506705.37,6513
632703.94,3505705.37,6514
632703.94,3504705.37,6515
632703.94,3503705.37,6516
632703.94,3502705.37,6517
632703.94,3501705.37,6518
632703.94,3500705.37,6519
632703.94,3499705.37,6520
632703.94,3498705.37,6521
632703.94,3497705.37,6522
632703.94,3496705.37,6523
632703.94,3495705.37,6524
632703.94,3494705.37,6525
632703.94,3493705.37,6526
632703.94,3492705.37,6527
632703.94,3491705.37,6528
632703.94,3490705.37,6529
632703.94,3489705.37,6530
632703.94,3488705.37,6531
632703.94,3487705.37,6532
632703.94,3486705.37,6533
632703.94,3485705.37,6534
632703.94,3484705.37,6535
632703.94,3483705.37,6536
632703.94,3482705.37,6537
632703.94,3481705.37,6538
632703.94,3480705.37,6539
632703.94,3479705.37,6540
632703.94,3478705.37,6541
632703.94,3477705.37,6542
632703.94,3476705.37,6543
632703.94,3475705.37,6544
632703.94,3474705.37,6545
632703.94,3473705.37,6546
632703.94,3472705.37,6547
632703.94,3471705.37,6548
632703.94,3470705.37,6549
632703.94,3469705.37,6550
632703.94,3468705.37,6551
632703.94,3467705.37,6552
632703.94,3466705.37,6553
632703.94,3465705.37,6554
632703.94,3464705.37,6555
632703.94,3463705.37,6556
632703.94,3462705.37,6557
632703.94,3461705.37,6558
632703.94,3460705.37,6559
632703.94,3459705.37,6560
632703.94,3458705.37,6561
632703.94,3457705.37,6562
632703.94,3456705.37,6563
632703.94,3455705.37,6564
632703.94,3454705.37,6565
632703.94,3453705.37,6566
632703.94,3452705.37,6567
632703.94,3451705.37,6568
632703.94,3450705.37,6569
632703.94,3449705.37,6570
632703.94,3448705.37,6571
632703.94,3447705.37,6572
632703.94,3446705.37,6573
632703.94,3445705.37,6574
632703.94,3444705.37,6575
632703.94,3443705.37,6576
632703.94,3442705.37,6577
632703.94,3441705.37,6578
632703.94,3440705.37,6579
632703.94,3439705.37,6580
632703.94,3438705.37,6581
632703.94,3437705.37,6582
632703.94,3436705.37,6583
632703.94,3435705.37,6584
632703.94,3434705.37,6585
632703.94,3433705.37,6586
632703.94,3432705.37,6587
632703.94,3431705.37,6588
632703.94,3430705.37,6589
632703.94,3429705.37,6590
632703.94,3428705.37,6591
632703.94,3427705.37,6592
632703.94,3426705.37,6593
632703.94,3425705.37,6594
632703.94,3424705.37,6595
632703.94,3423705.37,6596
632703.94,3422705.37,6597
632703.94,3421705.37,6598
632703.94,3420705.37,6599
632703.94,3419705.37,6600
632703.94,3418705.37,6601
632703.94,3417705.37,6602
632703.94,3416705.37,6603
632703.94,3415705.37,6604
632703.94,3414705.37,6605
632703.94,3413705.37,6606
632703.94,3412705.37,6607
632703.94,3411705.37,6608
632703.94,3410705.37,6609
632703.94,3409705.37,6610
632703.94,3408705.37,6611
632703.94,3407705.37,6612
632703.94,3406705.37,6613
632703.94,3405705.37,6614
632703.94,3404705.37,6615
632703.94,3403705.37,6616
632703.94,3402705.37,6617
632703.94,3401705.37,6618
632703.94,3400705.37,6619
632703.94,3399705.37,6620
632703.94,3398705.37,6621
632703.94,3397705.37,6622
632703.94,3396705.37,6623
632703.94,3395705.37,6624
632703.94,3394705.37,6625
632703.94,3393705.37,6626
632703.94,3392705.37,6627
632703.94,3391705.37,6628
632703.94,3390705.37,6629
632703.94,3389705.37,6630
632703.94,3388705.37,6631
632703.94,3387705.37,6632
632703.94,3386705.37,6633
632703.94,3385705.37,6634
632703.94,3384705.37,6635
632703.94,3383705.37,6636
632703.94,3382705.37,6637
632703.94,3381705.37,6638
632703.94,3380705.37,6639
632703.94,3379705.37,6640
632703.94,3378705.37,6641
632703.94,3377705.37,6642
632703.94,3376705.37,6643
632703.94,3375705.37,6644
632703.94,3374705.37,6645
632703.94,3373705.37,6646
632703.94,3372705.37,6647
632703.94,3371705.37,6648
632703.94,3370705.37,6649
632703.94,3369705.37,6650
632703.94,3368705.37,6651
632703.94,3367705.37,6652
632703.94,3366705.37,6653
632703.94,3365705.37,6654
632703.94,3364705.37,6655
632703.94,3363705.37,6656
632703.94,3362705.37,6657
632703.94,3361705.37,6658
632703.94,3360705.37,6659
632703.94,3359705.37,6660
632703.94,3358705.37,6661
632703.94,3357705.37,6662
632703.94,3356705.37,6663
632703.94,3355705.37,6664
632703.94,3354705.37,6665
632703.94,3353705.37,6666
632703.94,3352705.37,6667
632703.94,3351705.37,6668
632703.94,3350705.37,6669
632703.94,3349705.37,6670
632703.94,3348705.37,6671
632703.94,3347705.37,6672
632703.94,3346705.37,6673
632703.94,3345705.37,6674
632703.94,3344705.37,6675
632703.94,3343705.37,6676
632703.94,3342705.37,6677
632703.94,3341705.37,6678
632703.94,3340705.37,6679
632703.94,3339705.37,6680
632703.94,3338705.37,6681
632703.94,3337705.37,6682
632703.94,3336705.37,6683
632703.94,3335705.37,6684
632703.94,3334705.37,6685
632703.94,3333705.37,6686
632703.94,3332705.37,6687
632703.94,3331705.37,6688
632703.94,3330705.37,6689
632703.94,3329705.37,6690
632703.94,3328705.37,6691
632703.94,3327705.37,6692
632703.94,3326705.37,6693
632703.94,3325705.37,6694
632703.94,3324705.37,6695
632703.94,3323705.37,6696
632703.94,3322705.37,6697
632703.94,3321705.37,6698
632703.94,3320705.37,6699
632703.94,3319705.37,6700
632703.94,3318705.37,6701
632703.94,3317705.37,6702
632703.94,3316705.37,6703
632703.94,3315705.37,6704
632703.94,3314705.37,6705
632703.94,3313705.37,6706
632703.94,3312705.37,6707
632703.94,3311705.37,6708
632703.94,3310705.37,6709
632703.94,3309705.37,6710
632703.94,3308705.37,6711
632703.94,3307705.37,6712
632703.94,3306705.37,6713
632703.94,3305705.37,6714
632703.94,3304705.37,6715
632703.94,3303705.37,6716
632703.94,3302705.37,6717
632703.94,3301705.37,6718
632703.94,3300705.37,6719
632703.94,3299705.37,6720
632703.94,3298705.37,6721
632703.94,3297705.37,6722
632703.94,3296705.37,6723
632703.94,3295705.37,6724
632703.94,3294705.37,6725
632703.94,3293705.37,6726
632703.94,3292705.37,6727
632703.94,3291705.37,6728
632703.94,3290705.37,6729
632703.94,3289705.37,6730
632703.94,3288705.37,6731
632703.94,3287705.37,6732
632703.94,3286705.37,6733
632703.94,3285705.37,6734
632703.94,3284705.37,6735
633703.94,3704705.37,6736
633703.94,3703705.37,6737
633703.94,3702705.37,6738
633703.94,3701705.37,6739
633703.94,3700705.37,6740
633703.94,3699705.37,6741
633703.94,3698705.37,6742
633703.94,3697705.37,6743
633703.94,3696705.37,6744
633703.94,3695705.37,6745
633703.94,3694705.37,6746
633703.94,3693705.37,6747
633703.94,3692705.37,6748
633703.94,3691705.37,6749
633703.94,3690705.37,6750
633703.94,3689705.37,6751
633703.94,3688705.37,6752
633703.94,3687705.37,6753
633703.94,3686705.37,6754
633703.94,3685705.37,6755
633703.94,3684705.37,6756
633703.94,3683705.37,6757
633703.94,3682705.37,6758
633703.94,3681705.37,6759
633703.94,3680705.37,6760
633703.94,3679705.37,6761
633703.94,3678705.37,6762
633703.94,3677705.37,6763
633703.94,3676705.37,6764
633703.94,3675705.37,6765
633703.94,3674705.37,6766
633703.94,3673705.37,6767
633703.94,3672705.37,6768
633703.94,3671705.37,6769
633703.94,3670705.37,6770
633703.94,3669705.37,6771
633703.94,3668705.37,6772
633703.94,3667705.37,6773
633703.94,3666705.37,6774
633703.94,3665705.37,6775
633703.94,3664705.37,6776
633703.94,3663705.37,6777
633703.94,3662705.37,6778
633703.94,3661705.37,6779
633703.94,3660705.37,6780
633703.94,3659705.37,6781
633703.94,3658705.37,6782
633703.94,3657705.37,6783
633703.94,3656705.37,6784
633703.94,3655705.37,6785
633703.94,3654705.37,6786
633703.94,3653705.37,6787
633703.94,3652705.37,6788
633703.94,3651705.37,6789
633703.94,3650705.37,6790
633703.94,3649705.37,6791
633703.94,3648705.37,6792
633703.94,3647705.37,6793
633703.94,3646705.37,6794
633703.94,3645705.37,6795
633703.94,3644705.37,6796
633703.94,3643705.37,6797
633703.94,3642705.37,6798
633703.94,3641705.37,6799
633703.94,3640705.37,6800
633703.94,3639705.37,6801
633703.94,3638705.37,6802
633703.94,3637705.37,6803
633703.94,3636705.37,6804
633703.94,3635705.37,6805
633703.94,3634705.37,6806
633703.94,3633705.37,6807
633703.94,3632705.37,6808
633703.94,3631705.37,6809
633703.94,3630705.37,6810
633703.94,3629705.37,6811
633703.94,3628705.37,6812
633703.94,3627705.37,6813
633703.94,3626705.37,6814
633703.94,3625705.37,6815
633703.94,3624705.37,6816
633703.94,3623705.37,6817
633703.94,3622705.37,6818
633703.94,3621705.37,6819
633703.94,3620705.37,6820
633703.94,3619705.37,6821
633703.94,3618705.37,6822
633703.94,3617705.37,6823
633703.94,3616705.37,6824
633703.94,3615705.37,6825
633703.94,3614705.37,6826
633703.94,3613705.37,6827
633703.94,3612705.37,6828
633703.94,3611705.37,6829
633703.94,3610705.37,6830
633703.94,3609705.37,6831
633703.94,3608705.37,6832
633703.94,3607705.37,6833
633703.94,3606705.37,6834
633703.94,3605705.37,6835
633703.94,3604705.37,6836
633703.94,3603705.37,6837
633703.94,3602705.37,6838
633703.94,3601705.37,6839
633703.94,3600705.37,6840
633703.94,3599705.37,6841
633703.94,3598705.37,6842
633703.94,3597705.37,6843
633703.94,3596705.37,6844
633703.94,3595705.37,6845
633703.94,3594705.37,6846
633703.94,3593705.37,6847
633703.94,3592705.37,6848
633703.94,3591705.37,6849
633703.94,3590705.37,6850
633703.94,3589705.37,6851
633703.94,3588705.37,6852
633703.94,3587705.37,6853
633703.94,3586705.37,6854
633703.94,3585705.37,6855
633703.94,3584705.37,6856
633703.94,3583705.37,6857
633703.94,3582705.37,6858
633703.94,3581705.37,6859
633703.94,3580705.37,6860
633703.94,3579705.37,6861
633703.94,3578705.37,6862
633703.94,3577705.37,6863
633703.94,3576705.37,6864
633703.94,3575705.37,6865
633703.94,3574705.37,6866
633703.94,3573705.37,6867
633703.94,3572705.37,6868
633703.94,3571705.37,6869
633703.94,3570705.37,6870
633703.94,3569705.37,6871
633703.94,3568705.37,6872
633703.94,3567705.37,6873
633703.94,3566705.37,6874
633703.94,3565705.37,6875
633703.94,3564705.37,6876
633703.94,3563705.37,6877
633703.94,3562705.37,6878
633703.94,3561705.37,6879
633703.94,3560705.37,6880
633703.94,3559705.37,6881
633703.94,3558705.37,6882
633703.94,3557705.37,6883
633703.94,3556705.37,6884
633703.94,3555705.37,6885
633703.94,3554705.37,6886
633703.94,3553705.37,6887
633703.94,3552705.37,6888
633703.94,3551705.37,6889
633703.94,3550705.37,6890
633703.94,3549705.37,6891
633703.94,3548705.37,6892
633703.94,3547705.37,6893
633703.94,3546705.37,6894
633703.94,3545705.37,6895
633703.94,3544705.37,6896
633703.94,3543705.37,6897
633703.94,3542705.37,6898
633703.94,3541705.37,6899
633703.94,3540705.37,6900
633703.94,3539705.37,6901
633703.94,3538705.37,6902
633703.94,3537705.37,6903
633703.94,3536705.37,6904
633703.94,3535705.37,6905
633703.94,3534705.37,6906
633703.94,3533705.37,6907
633703.94,3532705.37,6908
633703.94,3531705.37,6909
633703.94,3530705.37,6910
633703.94,3529705.37,6911
633703.94,3528705.37,6912
633703.94,3527705.37,6913
633703.94,3526705.37,6914
633703.94,3525705.37,6915
633703.94,3524705.37,6916
633703.94,3523705.37,6917
633703.94,3522705.37,6918
633703.94,3521705.37,6919
633703.94,3520705.37,6920
633703.94,3519705.37,6921
633703.94,3518705.37,6922
633703.94,3517705.37,6923
633703.94,3516705.37,6924
633703.94,3515705.37,6925
633703.94,3514705.37,6926
633703.94,3513705.37,6927
633703.94,3512705.37,6928
633703.94,3511705.37,6929
633703.94,3510705.37,6930
633703.94,3509705.37,6931
633703.94,3508705.37,6932
633703.94,3507705.37,6933
633703.94,3506705.37,6934
633703.94,3505705.37,6935
633703.94,3504705.37,6936
633703.94,3503705.37,6937
633703.94,3502705.37,6938
633703.94,3501705.37,6939
633703.94,3500705.37,6940
633703.94,3499705.37,6941
633703.94,3498705.37,6942
633703.94,3497705.37,6943
633703.94,3496705.37,6944
633703.94,3495705.37,6945
633703.94,3494705.37,6946
633703.94,3493705.37,6947
633703.94,3492705.37,6948
633703.94,3491705.37,6949
633703.94,3490705.37,6950
633703.94,3489705.37,6951
633703.94,3488705.37,6952
633703.94,3487705.37,6953
633703.94,3486705.37,6954
633703.94,3485705.37,6955
633703.94,3484705.37,6956
633703.94,3483705.37,6957
633703.94,3482705.37,6958
633703.94,3481705.37,6959
633703.94,3480705.37,6960
633703.94,3479705.37,6961
633703.94,3478705.37,6962
633703.94,3477705.37,6963
633703.94,3476705.37,6964
633703.94,3475705.37,6965
633703.94,3474705.37,6966
633703.94,3473705.37,6967
633703.94,3472705.37,6968
633703.94,3471705.37,6969
633703.94,3470705.37,6970
633703.94,3469705.37,6971
633703.94,3468705.37,6972
633703.94,3467705.37,6973
633703.94,3466705.37,6974
633703.94,3465705.37,6975
633703.94,3464705.37,6976
633703.94,3463705.37,6977
633703.94,3462705.37,6978
633703.94,3461705.37,6979
633703.94,3460705.37,6980
633703.94,3459705.37,6981
633703.94,3458705.37,6982
633703.94,3457705.37,6983
633703.94,3456705.37,6984
633703.94,3455705.37,6985
633703.94,3454705.37,6986
633703.94,3453705.37,6987
633703.94,3452705.37,6988
633703.94,3451705.37,6989
633703.94,3450705.37,6990
633703.94,3449705.37,6991
633703.94,3448705.37,6992
633703.94,3447705.37,6993
633703.94,3446705.37,6994
633703.94,3445705.37,6995
633703.94,3444705.37,6996
633703.94,3443705.37,6997
633703.94,3442705.37,6998
633703.94,3441705.37,6999
633703.94,3440705.37,7000
633703.94,3439705.37,7001
633703.94,3438705.37,7002
633703.94,3437705.37,7003
633703.94,3436705.37,7004
633703.94,3435705.37,7005
633703.94,3434705.37,7006
633703.94,3433705.37,7007
633703.94,3432705.37,7008
633703.94,3431705.37,7009
633703.94,3430705.37,7010
633703.94,3429705.37,7011
633703.94,3428705.37,7012
633703.94,3427705.37,7013
633703.94,3426705.37,7014
633703.94,3425705.37,7015
633703.94,3424705.37,7016
633703.94,3423705.37,7017
633703.94,3422705.37,7018
633703.94,3421705.37,7019
633703.94,3420705.37,7020
633703.94,3419705.37,7021
633703.94,3418705.37,7022
633703.94,3417705.37,7023
633703.94,3416705.37,7024
633703.94,3415705.37,7025
633703.94,3414705.37,7026
633703.94,3413705.37,7027
633703.94,3412705.37,7028
633703.94,3411705.37,7029
633703.94,3410705.37,7030
633703.94,3409705.37,7031
633703.94,3408705.37,7032
633703.94,3407705.37,7033
633703.94,3406705.37,7034
633703.94,3405705.37,7035
633703.94,3404705.37,7036
633703.94,3403705.37,7037
633703.94,3402705.37,7038
633703.94,3401705.37,7039
633703.94,3400705.37,7040
633703.94,3399705.37,7041
633703.94,3398705.37,7042
633703.94,3397705.37,7043
633703.94,3396705.37,7044
633703.94,3395705.37,7045
633703.94,3394705.37,7046
633703.94,3393705.37,7047
633703.94,3392705.37,7048
633703.94,3391705.37,7049
633703.94,3390705.37,7050
633703.94,3389705.37,7051
633703.94,3388705.37,7052
633703.94,3387705.37,7053
633703.94,3386705.37,7054
633703.94,3385705.37,7055
633703.94,3384705.37,7056
633703.94,3383705.37,7057
633703.94,3382705.37,7058
633703.94,3381705.37,7059
633703.94,3380705.37,7060
633703.94,3379705.37,7061
633703.94,3378705.37,7062
633703.94,3377705.37,7063
633703.94,3376705.37,7064
633703.94,3375705.37,7065
633703.94,3374705.37,7066
633703.94,3373705.37,7067
633703.94,3372705.37,7068
633703.94,3371705.37,7069
633703.94,3370705.37,7070
633703.94,3369705.37,7071
633703.94,3368705.37,7072
633703.94,3367705.37,7073
633703.94,3366705.37,7074
633703.94,3365705.37,7075
633703.94,3364705.37,7076
633703.94,3363705.37,7077
633703.94,3362705.37,7078
633703.94,3361705.37,7079
633703.94,3360705.37,7080
633703.94,3359705.37,7081
633703.94,3358705.37,7082
633703.94,3357705.37,7083
633703.94,3356705.37,7084
633703.94,3355705.37,7085
633703.94,3354705.37,7086
633703.94,3353705.37,7087
633703.94,3352705.37,7088
633703.94,3351705.37,7089
633703.94,3350705.37,7090
633703.94,3349705.37,7091
633703.94,3348705.37,7092
633703.94,3347705.37,7093
633703.94,3346705.37,7094
633703.94,3345705.37,7095
633703.94,3344705.37,7096
633703.94,3343705.37,7097
633703.94,3342705.37,7098
633703.94,3341705.37,7099
633703.94,3340705.37,7100
633703.94,3339705.37,7101
633703.94,3338705.37,7102
633703.94,3337705.37,7103
633703.94,3336705.37,7104
633703.94,3335705.37,7105
633703.94,3334705.37,7106
633703.94,3333705.37,7107
633703.94,3332705.37,7108
633703.94,3331705.37,7109
633703.94,3330705.37,7110
633703.94,3329705.37,7111
633703.94,3328705.37,7112
633703.94,3327705.37,7113
633703.94,3326705.37,7114
633703.94,3325705.37,7115
633703.94,3324705.37,7116
633703.94,3323705.37,7117
633703.94,3322705.37,7118
633703.94,3321705.37,7119
633703.94,3320705.37,7120
633703.94,3319705.37,7121
633703.94,3318705.37,7122
633703.94,3317705.37,7123
633703.94,3316705.37,7124
633703.94,3315705.37,7125
633703.94,3314705.37,7126
633703.94,3313705.37,7127
633703.94,3312705.37,7128
633703.94,3311705.37,7129
633703.94,3310705.37,7130
633703.94,3309705.37,7131
633703.94,3308705.37,7132
633703.94,3307705.37,7133
633703.94,3306705.37,7134
633703.94,3305705.37,7135
633703.94,3304705.37,7136
633703.94,3303705.37,7137
633703.94,3302705.37,7138
633703.94,3301705.37,7139
633703.94,3300705.37,7140
633703.94,3299705.37,7141
633703.94,3298705.37,7142
633703.94,3297705.37,7143
633703.94,3296705.37,7144
633703.94,3295705.37,7145
633703.94,3294705.37,7146
633703.94,3293705.37,7147
633703.94,3292705.37,7148
633703.94,3291705.37,7149
633703.94,3290705.37,7150
633703.94,3289705.37,7151
633703.94,3288705.37,7152
633703.94,3287705.37,7153
633703.94,3286705.37,7154
633703.94,3285705.37,7155
633703.94,3284705.37,7156
634703.94,3704705.37,7157
634703.94,3703705.37,7158
634703.94,3702705.37,7159
