X,Y,FID,
647561.88,3649473.99,848
647561.88,3644473.99,849
647561.88,3639473.99,850
647561.88,3634473.99,851
647561.88,3629473.99,852
647561.88,3624473.99,853
647561.88,3619473.99,854
647561.88,3614473.99,855
647561.88,3609473.99,856
647561.88,3604473.99,857
647561.88,3599473.99,858
647561.88,3594473.99,859
647561.88,3589473.99,860
647561.88,3584473.99,861
647561.88,3579473.99,862
647561.88,3574473.99,863
647561.88,3569473.99,864
647561.88,3564473.99,865
647561.88,3559473.99,866
647561.88,3554473.99,867
647561.88,3549473.99,868
647561.88,3544473.99,869
647561.88,3539473.99,870
647561.88,3534473.99,871
647561.88,3529473.99,872
647561.88,3524473.99,873
647561.88,3519473.99,874
647561.88,3514473.99,875
647561.88,3509473.99,876
647561.88,3504473.99,877
647561.88,3499473.99,878
647561.88,3494473.99,879
647561.88,3489473.99,880
647561.88,3484473.99,881
647561.88,3479473.99,882
647561.88,3474473.99,883
647561.88,3469473.99,884
647561.88,3464473.99,885
647561.88,3459473.99,886
647561.88,3454473.99,887
647561.88,3449473.99,888
647561.88,3444473.99,889
647561.88,3439473.99,890
647561.88,3434473.99,891
647561.88,3429473.99,892
647561.88,3424473.99,893
647561.88,3419473.99,894
647561.88,3414473.99,895
647561.88,3409473.99,896
647561.88,3404473.99,897
647561.88,3399473.99,898
647561.88,3394473.99,899
647561.88,3389473.99,900
647561.88,3384473.99,901
647561.88,3379473.99,902
647561.88,3374473.99,903
647561.88,3369473.99,904
647561.88,3364473.99,905
647561.88,3359473.99,906
647561.88,3354473.99,907
647561.88,3349473.99,908
647561.88,3344473.99,909
647561.88,3339473.99,910
647561.88,3334473.99,911
647561.88,3329473.99,912
647561.88,3324473.99,913
647561.88,3319473.99,914
647561.88,3314473.99,915
647561.88,3309473.99,916
647561.88,3304473.99,917
647561.88,3299473.99,918
647561.88,3294473.99,919
647561.88,3289473.99,920
647561.88,3284473.99,921
647561.88,3279473.99,922
647561.88,3274473.99,923
652561.88,3689473.99,924
652561.88,3684473.99,925
652561.88,3679473.99,926
652561.88,3674473.99,927
652561.88,3669473.99,928
652561.88,3664473.99,929
652561.88,3659473.99,930
652561.88,3654473.99,931
652561.88,3649473.99,932
652561.88,3644473.99,933
652561.88,3639473.99,934
652561.88,3634473.99,935
652561.88,3629473.99,936
652561.88,3624473.99,937
652561.88,3619473.99,938
652561.88,3614473.99,939
652561.88,3609473.99,940
652561.88,3604473.99,941
652561.88,3599473.99,942
652561.88,3594473.99,943
652561.88,3589473.99,944
652561.88,3584473.99,945
652561.88,3579473.99,946
652561.88,3574473.99,947
652561.88,3569473.99,948
652561.88,3564473.99,949
652561.88,3559473.99,950
652561.88,3554473.99,951
652561.88,3549473.99,952
652561.88,3544473.99,953
652561.88,3539473.99,954
652561.88,3534473.99,955
652561.88,3529473.99,956
652561.88,3524473.99,957
652561.88,3519473.99,958
652561.88,3514473.99,959
652561.88,3509473.99,960
652561.88,3504473.99,961
652561.88,3499473.99,962
652561.88,3494473.99,963
652561.88,3489473.99,964
652561.88,3484473.99,965
652561.88,3479473.99,966
652561.88,3474473.99,967
652561.88,3469473.99,968
652561.88,3464473.99,969
652561.88,3459473.99,970
652561.88,3454473.99,971
652561.88,3449473.99,972
652561.88,3444473.99,973
652561.88,3439473.99,974
652561.88,3434473.99,975
652561.88,3429473.99,976
652561.88,3424473.99,977
652561.88,3419473.99,978
652561.88,3414473.99,979
652561.88,3409473.99,980
652561.88,3404473.99,981
652561.88,3399473.99,982
652561.88,3394473.99,983
652561.88,3389473.99,984
652561.88,3384473.99,985
652561.88,3379473.99,986
652561.88,3374473.99,987
652561.88,3369473.99,988
652561.88,3364473.99,989
652561.88,3359473.99,990
652561.88,3354473.99,991
652561.88,3349473.99,992
652561.88,3344473.99,993
652561.88,3339473.99,994
652561.88,3334473.99,995
652561.88,3329473.99,996
652561.88,3324473.99,997
652561.88,3319473.99,998
652561.88,3314473.99,999
652561.88,3309473.99,1000
652561.88,3304473.99,1001
652561.88,3299473.99,1002
652561.88,3294473.99,1003
652561.88,3289473.99,1004
652561.88,3284473.99,1005
